"Study","rstudent","dffits","cook.d","cov.r","tau2.del","QE.del","hat","weight","ResponseVariable","IsInfluential"
119,2.25111163348466,0.00201151807807,4.04620497259192e-06,0.999892693697819,8.72509611703343e-07,1322.06613702011,5.74003659427362e-07,5.74003659427361e-05,"Water quality",TRUE
120,1.93487498943572,0.00138999683326789,1.93209119525576e-06,0.999925839096469,8.72560756585265e-07,1323.39343654914,3.71011268029252e-07,3.71011268029251e-05,"Water quality",FALSE
121,1.33518161287238,0.000385279800184652,1.4844052442607e-07,0.999979411690498,8.72643396887347e-07,1325.36017142349,5.98649006071216e-08,5.98649006071216e-06,"Water quality",FALSE
122,1.30845473249174,0.000392723371388076,1.54231646429541e-07,0.999979017196152,8.72642784336196e-07,1325.43078536406,6.47669392528884e-08,6.47669392528883e-06,"Water quality",FALSE
123,2.76852977986764,0.00991784745575902,9.83636869278673e-05,0.999475391976864,8.71856417725714e-07,1319.42324330734,9.22119951955919e-06,0.000922119951955918,"Water quality",TRUE
124,2.95066213027803,0.0117592401448862,0.000138279705610859,0.999378087847445,8.71703859164202e-07,1318.37080527527,1.14119195475653e-05,0.00114119195475653,"Water quality",TRUE
125,2.576413942877,0.00778164452106432,6.05539875998316e-05,0.999588037681503,8.7203323658012e-07,1320.46253392267,6.55526421057907e-06,0.000655526421057906,"Water quality",TRUE
126,2.77232389822307,0.0162272573349032,0.000263323748980662,0.99914841832908,8.7133151636554e-07,1319.3649327907,2.46060808769374e-05,0.00246060808769374,"Water quality",TRUE
127,2.31444970056093,0.0112419589553173,0.000126381611054532,0.999410806614523,8.71745555016494e-07,1321.72351315055,1.6944542625146e-05,0.0016944542625146,"Water quality",TRUE
128,2.08435347478649,0.00665263078177813,4.42574936304858e-05,0.999649423373984,8.72126200718381e-07,1322.76243691804,7.31861422589217e-06,0.000731861422589216,"Water quality",TRUE
129,2.26302399791509,0.00570974067663146,3.26011375330753e-05,0.999697692680491,8.72204427739541e-07,1321.99115106131,4.57450304188458e-06,0.000457450304188457,"Water quality",TRUE
130,2.20167173751757,0.00793228412804174,6.29211256787757e-05,0.999582361913393,8.72020289194789e-07,1322.2521854641,9.32503911315466e-06,0.000932503911315465,"Water quality",TRUE
1,-3.84029658881129,-0.407307889014329,0.155261716345716,0.833546078294038,0.0114393959965654,4682.41181683276,0.0112395008379398,1.12395008379398,"Pest and Disease",TRUE
2,-3.84787427960941,-0.410085308966395,0.157162744540112,0.831822986454764,0.0114021823540411,4682.22826484703,0.0113593105572949,1.13593105572949,"Pest and Disease",TRUE
3,-0.129088548883905,-0.00790739877317506,6.37803280584797e-05,1.05210972183933,0.0158826473833016,4705.96675215063,0.0184183142324543,1.84183142324543,"Pest and Disease",FALSE
4,-1.21277929269342,-0.0378335462891585,0.00143129505192552,0.999129084936789,0.0151311948641428,4705.43118529528,0.000947427897281487,0.0947427897281486,"Pest and Disease",FALSE
5,-0.498265529365026,-0.00936075926847743,8.76240110138621e-05,1.00054588836398,0.0151749432354283,4707.03083200335,0.000357020135749416,0.0357020135749416,"Pest and Disease",FALSE
6,-4.36760572195908,-0.315551834601428,0.0975431763872091,0.883811150228522,0.0125828024763004,4682.08983549438,0.00515167135517394,0.515167135517394,"Pest and Disease",TRUE
7,-0.350180829268719,-0.00772701262190742,5.97072780338245e-05,1.00105605734848,0.0151827872554054,4707.16933481709,0.000507337574131041,0.0507337574131041,"Pest and Disease",FALSE
8,0.464494697656958,0.00811892466576347,6.59173593290144e-05,1.00095108209261,0.0151852455007382,4707.26573936251,0.000290109061828538,0.0290109061828538,"Pest and Disease",FALSE
9,0.252895841388759,0.00791924358475597,6.27174017756875e-05,1.00252450547697,0.0152071892072353,4707.39390898732,0.000855471000805619,0.0855471000805618,"Pest and Disease",FALSE
10,0.285138714418031,0.0132169554650078,0.000174723579366063,1.00520187366867,0.015244514933458,4707.39958186402,0.0018122437902536,0.18122437902536,"Pest and Disease",FALSE
11,-0.170780480115226,-0.00305618992851752,9.34035284736052e-06,1.00086203726655,0.0151819275134318,4707.3233622002,0.000353024959869692,0.0353024959869691,"Pest and Disease",FALSE
12,-0.744748755646921,-0.0243480606624276,0.000592830956355284,1.00120925570429,0.0151738114629012,4706.5116686794,0.00107105672138291,0.107105672138291,"Pest and Disease",FALSE
13,-0.195947383408797,-0.00279611505754116,7.8182751314041e-06,1.0004949968979,0.0151769127587675,4707.32261242799,0.000216004620325449,0.0216004620325449,"Pest and Disease",FALSE
14,-0.536068396086704,-0.0106100419674239,0.000112573251497205,1.00057134027095,0.0151746603067157,4706.97543529683,0.000395399404184859,0.0395399404184859,"Pest and Disease",FALSE
15,0.308609521514035,0.0720726538493961,0.005492158523846,1.0883696363798,0.0163600393555979,4705.54798929431,0.0315190411313252,3.15190411313252,"Pest and Disease",FALSE
16,0.42510257613639,0.0556963588369612,0.00313019198709583,1.03446724587093,0.0156282775063515,4707.32756574406,0.0129548693094896,1.29548693094896,"Pest and Disease",FALSE
17,1.64032376610792,0.233168624231796,0.052141405266262,0.968754418319348,0.0140129922449183,4706.27986199733,0.0231305593964674,2.31305593964674,"Pest and Disease",FALSE
18,0.18531897156327,0.0509505990252004,0.00275439799872392,1.09184732177818,0.0164310211201295,4704.78456943646,0.0316753355984229,3.16753355984229,"Pest and Disease",FALSE
19,-0.153906150250066,-0.0101079168269976,0.000110134225271998,1.10336605441956,0.0165713149565499,4697.31873282031,0.0364040283629226,3.64040283629225,"Pest and Disease",FALSE
20,-0.190879743753507,-0.017493539079533,0.000331360330947291,1.10624104551277,0.0165993677151656,4693.11805279666,0.0379057378404072,3.79057378404072,"Pest and Disease",FALSE
21,0.304111730537762,0.0718332334466127,0.00546414216919348,1.0896492585328,0.01637813362213,4705.41925661846,0.031929833668711,3.1929833668711,"Pest and Disease",FALSE
22,-0.206165620936108,-0.0206153517792941,0.000462888669410081,1.11009236807401,0.0166454171282212,4685.2010463374,0.0395500957373202,3.95500957373202,"Pest and Disease",FALSE
23,-0.129654403353006,-0.00495524341562333,2.66399664608102e-05,1.10802349746034,0.0166396282438199,4694.67553230762,0.0378208180479222,3.78208180479222,"Pest and Disease",FALSE
24,0.165585629039602,0.052163631380137,0.00294530754521523,1.10676753026685,0.0166354132629104,4701.4567408509,0.0368056856793385,3.68056856793384,"Pest and Disease",FALSE
25,-0.0753253771624283,0.0055283621902794,3.3009505275807e-05,1.10517136676424,0.0166114425578763,4698.65506351342,0.0363454697949452,3.63454697949452,"Pest and Disease",FALSE
26,-0.0969179684337707,0.0010852931065306,1.2684538870261e-06,1.1029997938668,0.0165784906807119,4699.20492657339,0.0357361822416533,3.57361822416533,"Pest and Disease",FALSE
27,0.11607771105584,0.0393406703044002,0.00164803250992959,1.09486221600346,0.0164787280631072,4704.02227009181,0.0324221174744561,3.24221174744561,"Pest and Disease",FALSE
28,0.332474666597079,0.0634819706565153,0.00415166610039543,1.06388026286226,0.0160307723577793,4706.78910570558,0.0229692075548653,2.29692075548653,"Pest and Disease",FALSE
29,0.151049113369933,0.0390200785132079,0.00158376949999853,1.07451682688846,0.0161988901229373,4705.96405549671,0.0255731366923886,2.55731366923886,"Pest and Disease",FALSE
30,0.85257276082369,0.115184527219576,0.0133567664525255,1.02931982194542,0.0154354413745523,4707.38151793762,0.0166346224588464,1.66346224588464,"Pest and Disease",FALSE
31,0.482505498967741,0.0736381810122416,0.00550870961265139,1.045538627601,0.0157594265339856,4707.26990078138,0.0176492033887956,1.76492033887956,"Pest and Disease",FALSE
32,-0.102230703089617,-0.00413469004663397,1.74293250408821e-05,1.05147903702916,0.0158768137737452,4706.09035567293,0.0180814497737202,1.80814497737202,"Pest and Disease",FALSE
33,0.79685055722716,0.106074914272147,0.0113353236294971,1.03043525002568,0.0154768058468379,4707.39292747814,0.015850545415199,1.5850545415199,"Pest and Disease",FALSE
34,0.852669275713265,0.120379240654928,0.0146049324834901,1.03175285519047,0.0154542579539867,4707.39084257122,0.0181170353419916,1.81170353419916,"Pest and Disease",FALSE
35,-0.0749699815388364,-0.000135944873560192,1.88685055887064e-08,1.05345690949894,0.0159063347909857,4706.10669745313,0.0186450134233589,1.86450134233588,"Pest and Disease",FALSE
36,0.725303107324319,0.105511759558081,0.0112624522426864,1.03817613450301,0.0155880174743867,4707.39691657716,0.0182675597806794,1.82675597806794,"Pest and Disease",FALSE
37,0.201838032856548,0.0365813596553462,0.00136209350780779,1.0493048271601,0.0158508648270088,4706.90094070172,0.0171755028184759,1.71755028184759,"Pest and Disease",FALSE
38,0.0392461319306132,0.0138647404066496,0.000195133748924187,1.04537014385072,0.0158003493492705,4706.67869929646,0.015688381098842,1.5688381098842,"Pest and Disease",FALSE
39,0.942068140241139,0.141151663124817,0.0200527217878163,1.03092858662026,0.0153724280143639,4707.37932302987,0.0209939574989944,2.09939574989944,"Pest and Disease",FALSE
40,-0.100906581926111,-0.00271001063899597,7.59960528387856e-06,1.06905848162547,0.0161170611717895,4705.18519173784,0.0240418977453155,2.40418977453154,"Pest and Disease",FALSE
41,-0.227184053201318,-0.0240313751516907,0.000601184773941445,1.0744539100163,0.0161666031733166,4703.75809651897,0.0269295795508355,2.69295795508355,"Pest and Disease",FALSE
42,1.96943007020327,0.274399185515571,0.0698737700310613,0.930251238000182,0.0131955680211295,4705.18039842846,0.0238401717749949,2.38401717749949,"Pest and Disease",FALSE
43,0.593703878079071,0.105482791782398,0.011429446229032,1.05912712637409,0.0158837102073467,4707.1716598321,0.0249700917016863,2.49700917016863,"Pest and Disease",FALSE
44,0.0884967689089017,0.0293173055444646,0.000895597835220056,1.07626489033267,0.0162257350592378,4705.63714483825,0.0260359243528791,2.60359243528791,"Pest and Disease",FALSE
45,-2.37286313341653,-0.65314169050181,0.275591767723907,0.783219199168211,0.00978039960470963,2070.71119202778,0.0429490543848354,4.29490543848354,"Pest and Disease",TRUE
46,-0.0344863981544125,0.0163919748291687,0.00029893983290997,1.12461936294001,0.0168816203555576,3770.83931012858,0.0430301031224542,4.30301031224542,"Pest and Disease",FALSE
47,-0.822871646753133,-0.166740816466715,0.0284482462888447,1.06099550207901,0.01553006075459,4496.98725486809,0.0422870854355296,4.22870854355296,"Pest and Disease",FALSE
48,-0.0098330318383347,-1.34915136947955e-05,1.82020941822197e-10,1.00000560155415,0.0151709005807518,4707.40104484903,2.18390443922056e-06,0.000218390443922056,"Pest and Disease",FALSE
49,2.30631389709386,0.491884656460186,0.161620757046079,0.801164993631972,0.0101319373093675,695.109362197338,0.0430946263488163,4.30946263488163,"Pest and Disease",TRUE
1,0.568404374685848,0.0462522068661008,0.00215289619639024,1.0118555223627,0.00373463383870941,129600.685264899,0.00633098948022972,0.633098948022972,"Soil quality",FALSE
2,0.0374927325470341,0.00431969576789834,1.88317943079381e-05,1.01430850327359,0.00374546321602204,129572.35562902,0.00631829626446817,0.631829626446816,"Soil quality",FALSE
3,-0.116285372858734,-0.00794180994946292,6.36425124187781e-05,1.01415678147809,0.00374484737031857,129562.544900534,0.00630689197777189,0.630689197777189,"Soil quality",FALSE
4,0.169616021420837,0.0149068333469719,0.000224261480341478,1.01428754985079,0.00374502696833274,129546.420177704,0.00639587304199236,0.639587304199235,"Soil quality",FALSE
5,0.0650085494557992,0.00655523696725583,4.33761562444726e-05,1.01446645869202,0.00374581428812415,129527.413830166,0.00639555261807151,0.639555261807151,"Soil quality",FALSE
6,0.0124402236662769,0.0023411110723727,5.53224193670093e-06,1.01443805011208,0.00374578996298205,129544.052868847,0.00637290857171157,0.637290857171157,"Soil quality",FALSE
7,0.249402270607027,0.0211772910342123,0.000452417993705953,1.01392967987024,0.00374365967955408,129581.3568145,0.00634974700857137,0.634974700857136,"Soil quality",FALSE
8,0.0453502136888241,0.00497275941614723,2.49603424794695e-05,1.01443449028953,0.00374576331245344,129546.787488175,0.0063753907747825,0.63753907747825,"Soil quality",FALSE
9,0.0288794066288807,0.00365636049244852,1.34945061187723e-05,1.01444113036445,0.00374579279557338,129544.427449113,0.0063753197951741,0.63753197951741,"Soil quality",FALSE
10,0.0735737598930701,0.00724889876365897,5.30433800631319e-05,1.01448862200674,0.00374585282875332,129502.112665205,0.00640880970880561,0.640880970880561,"Soil quality",FALSE
11,0.0206382023189185,0.0030106285167218,9.15006489749868e-06,1.01453207629659,0.00374601885915162,129466.834736116,0.00641441228526857,0.641441228526856,"Soil quality",FALSE
12,-0.0291852815337081,-0.000988710798006329,9.86842991875095e-07,1.0145302469515,0.00374598953061576,129422.087764861,0.00641921148427447,0.641921148427447,"Soil quality",FALSE
13,1.71055591785043,0.097027979469303,0.00937087567276623,0.995712475768244,0.00367716353042874,129602.401437894,0.00331318266764714,0.331318266764714,"Soil quality",FALSE
14,-0.380572191844073,-0.0221120008860249,0.000490138460464751,1.00732216926635,0.00372706671702172,129602.592501348,0.00355072362429639,0.355072362429639,"Soil quality",FALSE
15,-0.697332577398618,-0.0410474585377771,0.00168724735936084,1.00569026943689,0.00372008303892485,129601.023103094,0.00350944284303858,0.350944284303857,"Soil quality",FALSE
16,-0.428702046738257,-0.023520746643478,0.000554226734318521,1.00628878832846,0.00372439325478276,129602.843612923,0.00312992318548978,0.312992318548978,"Soil quality",FALSE
17,-0.25510902344241,-0.0141023836011236,0.000199346574914727,1.00720209503534,0.00372754219287134,129603.322043624,0.0033245969880106,0.33245969880106,"Soil quality",FALSE
18,-0.303766427998134,-0.0167055915947553,0.000279679520276807,1.00688200364538,0.00372654933979176,129603.224846716,0.00323140869867628,0.323140869867628,"Soil quality",FALSE
19,0.49549350826802,0.037947715945895,0.00144789906937375,1.01094858938193,0.00373407306739105,129604.240462778,0.00556021005532504,0.556021005532504,"Soil quality",FALSE
20,0.0944751064840011,0.00836898713557473,7.05667075113171e-05,1.01291710374578,0.00374198374620605,129600.409330095,0.00572532130439354,0.572532130439354,"Soil quality",FALSE
21,-0.235237762647184,-0.0168147486553164,0.000284801524461926,1.01269798118269,0.00374066503581083,129593.949567067,0.00580562755883142,0.580562755883141,"Soil quality",FALSE
22,0.012887367674365,0.00225526884699965,5.12788940284389e-06,1.01348483462944,0.003743464218933,129596.420335774,0.00595351692294389,0.595351692294389,"Soil quality",FALSE
23,0.0594584505890112,0.0058746648574595,3.4797010700516e-05,1.01354761188874,0.00374358392140539,129596.744950017,0.00598866932707261,0.59886693270726,"Soil quality",FALSE
24,-0.0721472958908784,-0.00432901305302992,1.88925928882374e-05,1.01342549120541,0.00374321498066523,129594.593566005,0.00595095038356287,0.595095038356286,"Soil quality",FALSE
25,1.90208120133674,0.144136266966686,0.0203476874630763,0.987096557924492,0.00362781833737004,129590.263536839,0.00594953434134046,0.594953434134046,"Soil quality",FALSE
26,0.651379964909485,0.0516466318133564,0.00268075425283266,1.01061185558978,0.00373032033239251,129604.347804404,0.006072640142187,0.607264014218699,"Soil quality",FALSE
27,-0.0990202085877336,-0.00646997547821251,4.22141604982022e-05,1.01368645625597,0.00374377048413942,129589.658514405,0.00608403830703546,0.608403830703546,"Soil quality",FALSE
28,1.05778696698107,0.0828819417536283,0.00686374865369479,1.00542152485044,0.00370733740187942,129603.857693979,0.00611903614026,0.611903614026,"Soil quality",FALSE
29,0.188498765456514,0.0161086717939292,0.000261704352886321,1.01374580888565,0.00374362290879938,129595.010101495,0.00617603535658815,0.617603535658815,"Soil quality",FALSE
30,-0.00358557129771127,0.00101761974504259,1.04459801773205e-06,1.01392959821379,0.00374454551693957,129589.754290032,0.00615003771657791,0.615003771657791,"Soil quality",FALSE
31,0.9842892901699,0.0683036962031125,0.00466682702656683,1.00515661714453,0.00371209743511995,129604.624692756,0.00478376795833038,0.478376795833038,"Soil quality",FALSE
32,-0.33384545894072,-0.0225658470248833,0.000511716919072008,1.0103819379397,0.00373443455908477,129599.983905868,0.00491823539494183,0.491823539494183,"Soil quality",FALSE
33,-0.448208605367176,-0.0308889817570755,0.000958422962349034,1.00993028425269,0.00373218040705918,129598.594560735,0.00497935332113848,0.497935332113847,"Soil quality",FALSE
34,-0.365117362101465,-0.0221557331398885,0.000492346770805384,1.00810002586207,0.00372894867894079,129602.20877383,0.00389659927130272,0.389659927130272,"Soil quality",FALSE
35,-0.34628689226361,-0.0209709477882747,0.000441120847509144,1.00817288871015,0.003729259377574,129602.302423887,0.00389868901670395,0.389868901670395,"Soil quality",FALSE
36,-0.239635088558103,-0.0140671491778362,0.00019850099915622,1.00827982775721,0.0037301646460293,129602.929416078,0.00380050169152868,0.380050169152868,"Soil quality",FALSE
37,0.162128677139142,0.0143536379517044,0.000207951917534491,1.01438830103305,0.0037453092083014,129393.010188278,0.00643200933836017,0.643200933836017,"Soil quality",FALSE
38,0.0455349946709408,0.00501331402921437,2.53730485055592e-05,1.0145543691308,0.00374605714307338,129380.119802435,0.00642785605689032,0.642785605689032,"Soil quality",FALSE
39,0.0288292414574725,0.0036743912040025,1.36302088632649e-05,1.0145708778674,0.00374611175489829,129305.03061071,0.00643189271198836,0.643189271198836,"Soil quality",FALSE
40,0.0287508658638433,0.00366482018036372,1.35589546924745e-05,1.01455155176403,0.00374606353758334,129414.367520743,0.00642362518947775,0.642362518947775,"Soil quality",FALSE
41,0.0371376553262126,0.00433769241200943,1.8994895259764e-05,1.01454864959756,0.00374605073721579,129418.157516545,0.00642363680411164,0.642363680411163,"Soil quality",FALSE
42,0.0203598174847572,0.0029914179499596,9.03391393763519e-06,1.0145533067672,0.00374607129869441,129410.539523152,0.00642361355700813,0.642361355700813,"Soil quality",FALSE
43,0.0693541321271406,0.00693165386051646,4.85070237790685e-05,1.01456717069493,0.00374605818511148,128956.537095358,0.00644029655443826,0.644029655443826,"Soil quality",FALSE
44,0.0319773714158722,0.00393089759102308,1.56000695615255e-05,1.01459111846608,0.00374616347030637,128895.045827545,0.00644027741237215,0.644027741237214,"Soil quality",FALSE
45,0.0336781378467733,0.00406752326286791,1.67033224387228e-05,1.01459052508103,0.00374616085974518,128897.899968369,0.00644027828530963,0.644027828530963,"Soil quality",FALSE
46,0.0413238628355947,0.00468161409647068,2.21274985428875e-05,1.01458723105525,0.00374614643651853,128912.328669862,0.00644026766121267,0.644026766121267,"Soil quality",FALSE
47,0.0362102523509911,0.00426973219608927,1.8405177332988e-05,1.01458316646547,0.00374613896829147,129098.817276467,0.00643792641717303,0.643792641717303,"Soil quality",FALSE
48,0.0370613903887678,0.00433808476623731,1.89991697830508e-05,1.01458281711767,0.00374613743169867,129099.85186844,0.00643792685471837,0.643792685471836,"Soil quality",FALSE
49,0.163613430292052,0.0144827570267439,0.000211714718618178,1.01440535850055,0.00374534707317084,129098.39311362,0.00644036333724364,0.644036333724364,"Soil quality",FALSE
50,0.0286492336657347,0.00366354766022592,1.35502522466632e-05,1.01459230879465,0.00374616845245849,128882.611177646,0.00644033305371925,0.644033305371925,"Soil quality",FALSE
51,0.0286441112267143,0.00366207189254133,1.35392284569477e-05,1.0145859965712,0.00374615099857422,129083.717856087,0.00643801705088299,0.643801705088299,"Soil quality",FALSE
52,0.0709932911724257,0.00706318717337647,5.03653164417212e-05,1.01456567648164,0.00374605149536835,128956.21831893,0.0064403249138343,0.644032491383429,"Soil quality",FALSE
53,0.0371052130093374,0.00434422069468063,1.90532942647839e-05,1.01459689802167,0.00374617841087572,128458.559139499,0.00644263250027207,0.644263250027207,"Soil quality",FALSE
54,0.0371052130093374,0.00434422069468063,1.90532942647839e-05,1.01459689802167,0.00374617841087572,128458.559139499,0.00644263250027207,0.644263250027207,"Soil quality",FALSE
55,0.146083566053473,0.0130704761477421,0.000172441001263901,1.0144252603186,0.0037454723439324,129385.677036657,0.00643183319550556,0.643183319550556,"Soil quality",FALSE
56,0.0623459004886287,0.00636389228143665,4.08853485718424e-05,1.01455189961571,0.00374602897804009,129331.613048277,0.00643175918508954,0.643175918508954,"Soil quality",FALSE
57,0.0371436781735834,0.00434180310208628,1.90313801296394e-05,1.01456758949516,0.00374609800134268,129314.234939475,0.00643173675968078,0.643173675968078,"Soil quality",FALSE
58,0.0539754514207437,0.00569425338668938,3.27343048107429e-05,1.0145658419916,0.00374607626063855,129248.745955234,0.00643490676853221,0.64349067685322,"Soil quality",FALSE
59,0.0455709707268618,0.00502145176802319,2.54563004068017e-05,1.01457911719529,0.00374612039933579,129099.847272692,0.0064381024311187,0.64381024311187,"Soil quality",FALSE
60,0.0287226250158293,0.00366841262519807,1.3586157460265e-05,1.01458617456334,0.00374615143932343,129078.953888515,0.00643809394634661,0.643809394634661,"Soil quality",FALSE
61,-0.996624895087544,-0.0774366580260164,0.0059954739738215,1.00588720713649,0.00370992264553777,129557.726444362,0.00599689607805246,0.599689607805246,"Soil quality",FALSE
62,-1.8503868695022,-0.146469329662987,0.0210297396896554,0.987839382453177,0.0036310989879376,129515.556327632,0.00594252887836873,0.594252887836873,"Soil quality",FALSE
63,-0.796547987796842,-0.0614392803535646,0.00378557384835953,1.00863393201592,0.00372195339470366,129567.052141526,0.00600170230369478,0.600170230369478,"Soil quality",FALSE
64,-0.288026208474761,-0.021885293917806,0.000483114284227111,1.01381203688877,0.00374283544106298,129300.003551792,0.0064190466151879,0.64190466151879,"Soil quality",FALSE
65,-0.338811686031297,-0.0260155772456946,0.000682464812811913,1.01355203863834,0.00374167540890012,129213.725870165,0.0064231125854516,0.64231125854516,"Soil quality",FALSE
66,-0.313441969547921,-0.0239546033939307,0.000578711665991581,1.01369169019017,0.00374228869377528,129229.893267414,0.00642313533376189,0.642313533376189,"Soil quality",FALSE
67,-2.64646375904207,-0.201966856689803,0.0391988387644902,0.965888281689088,0.00353764144089777,129535.279080237,0.00539792220776304,0.539792220776304,"Soil quality",TRUE
68,-2.89480229537075,-0.222669643911975,0.04719782223504,0.957014213728947,0.00349882937440889,129522.713781848,0.00543174940660343,0.543174940660343,"Soil quality",TRUE
69,-1.98325360520156,-0.158840791964936,0.0246114234680142,0.983882224055398,0.00361336965051673,129483.432980519,0.00603764298157467,0.603764298157466,"Soil quality",FALSE
70,-3.67561718570235,-0.291180299434185,0.0777595550859183,0.924013011631854,0.00335491306102562,129468.346390507,0.00557367074488993,0.557367074488992,"Soil quality",TRUE
71,-5.80564217687736,-0.463527298405051,0.177000241098383,0.823105742650071,0.0029227804644977,129391.32614705,0.00534991609561553,0.534991609561553,"Soil quality",TRUE
72,-3.72302097968198,-0.27797599534617,0.0718739370659934,0.929288650682793,0.00338003317260758,129517.929912247,0.00505427498607508,0.505427498607508,"Soil quality",TRUE
73,-0.577515421769339,-0.0438615586491105,0.00193409081972225,1.0108695536132,0.00373196750949305,129579.298145062,0.00595642673706312,0.595642673706312,"Soil quality",FALSE
74,-1.26443023442094,-0.0998385293414982,0.0099142870030589,1.00132177423007,0.00368949646295888,129526.818881575,0.00608807489729263,0.608807489729262,"Soil quality",FALSE
75,-0.509257337109316,-0.0384906021767964,0.00149035592282386,1.01144556873456,0.00373448504750539,129581.60643775,0.00595899040120722,0.595899040120722,"Soil quality",FALSE
76,-0.0132464499827156,0.000292410252715516,8.63184125017276e-08,1.01454664287311,0.00374604640605141,129403.207834988,0.00642262610732704,0.642262610732704,"Soil quality",FALSE
77,-0.0722514669155287,-0.00445442741795354,2.00300443728596e-05,1.01450581665907,0.00374584517515775,129313.902172315,0.00642755937167552,0.642755937167552,"Soil quality",FALSE
78,0.0203490360136295,0.00298824157108905,9.01455595425189e-06,1.01453759928741,0.00374603252830785,129455.518190751,0.00641679977599313,0.641679977599313,"Soil quality",FALSE
79,-1.07075252202901,-0.0784176504742401,0.00614239548830124,1.00417884812205,0.00370548292111089,129585.722620743,0.00530857402180004,0.530857402180003,"Soil quality",FALSE
80,-2.19847042982027,-0.170259200242984,0.0281886803089272,0.978882307972978,0.00359333687123754,129536.090408959,0.00562777220838197,0.562777220838196,"Soil quality",TRUE
81,-1.3151251112065,-0.100735071128168,0.0100895380088632,1.00030616226639,0.00368666611056326,129565.276373936,0.00572283132968593,0.572283132968593,"Soil quality",FALSE
82,-1.53052725004061,-0.11034594344234,0.0120790360444414,0.996424524275741,0.00367268045144952,129581.213195009,0.00504003875233417,0.504003875233416,"Soil quality",FALSE
83,-1.10760152416389,-0.0808167225927442,0.00652075891791764,1.00360664303006,0.00370319243092001,129585.857474014,0.0052591436087159,0.525914360871589,"Soil quality",FALSE
84,-0.140792393781375,-0.00921556554041916,8.54732771171523e-05,1.01193715249016,0.00373937836216799,129599.983563887,0.00534283574578555,0.534283574578555,"Soil quality",FALSE
85,1.17792542161525,0.0574664408442825,0.00330094740079997,1.00140098058125,0.00370618706177636,129604.177430443,0.00239106701670484,0.239106701670484,"Soil quality",FALSE
86,0.472002791467402,0.0231637917338049,0.000537088447873022,1.00463014372843,0.00372070935791487,129604.865309393,0.00231622864080753,0.231622864080753,"Soil quality",FALSE
87,0.0790673501960291,0.00770174016853233,5.98806184913426e-05,1.0145262812873,0.00374593430792065,129399.910644964,0.00642773186404682,0.642773186404682,"Soil quality",FALSE
88,0.0371610726629431,0.00434322643916568,1.9043863301438e-05,1.01456772412705,0.00374609832785706,129313.051630184,0.00643179646924088,0.643179646924087,"Soil quality",FALSE
89,0.235335332498213,0.0197213267070496,0.000392153617304436,1.01353116919888,0.00374281654488776,129597.312443616,0.00614531029031186,0.614531029031186,"Soil quality",FALSE
90,0.0018842712311371,7.03442091435074e-06,4.94830783292183e-11,1.00001798247497,0.00371060651575676,129604.866722483,8.0170657280203e-06,0.00080170657280203,"Soil quality",FALSE
91,0.00160673591594187,6.24827786403338e-06,3.90409768412004e-11,1.0000179806756,0.00371060650782154,129604.866706802,8.01706549119718e-06,0.000801706549119718,"Soil quality",FALSE
92,0.00271607983748357,9.3905901242776e-06,8.8183184181958e-11,1.00001798785883,0.00371060653949955,129604.866768554,8.01706643645078e-06,0.000801706643645078,"Soil quality",FALSE
93,-0.000339745319680275,7.34693044094613e-07,5.39773876981183e-13,1.00001796801316,0.00371060645198022,129604.866592497,8.0170638238533e-06,0.00080170638238533,"Soil quality",FALSE
94,0.254943278049056,0.0214796724606998,0.00046532151459962,1.01374018953617,0.00374316727115168,129592.220234437,0.00627315051590293,0.627315051590293,"Soil quality",FALSE
95,0.34014998565052,0.0281571702723903,0.000799232443022855,1.01333258478295,0.0037414187860161,129596.145249091,0.00626374355337211,0.626374355337211,"Soil quality",FALSE
96,0.603487812000358,0.0487076601191718,0.00238633227392281,1.01139814633253,0.00373295518481508,129603.011315005,0.00625673789067866,0.625673789067866,"Soil quality",FALSE
97,-0.0499894761540464,-0.00265659316971853,7.12343333802353e-06,1.01440303277563,0.00374564454738063,129536.360794085,0.00637101390921184,0.637101390921184,"Soil quality",FALSE
98,-0.198668813843138,-0.0146045837706035,0.000215207613959934,1.01408452793333,0.00374422848979464,129506.63190502,0.00637484225302253,0.637484225302252,"Soil quality",FALSE
99,0.0951622336179651,0.00898440269458946,8.14828228750261e-05,1.01448711232248,0.00374579941262447,129469.59105131,0.00641935451034219,0.641935451034218,"Soil quality",FALSE
100,0.142802233549071,0.0128055573367912,0.000165521870694643,1.0144271416952,0.00374549057692979,129413.368388057,0.0064295863978222,0.642958639782219,"Soil quality",FALSE
101,0.075496836760315,0.00741333769647243,5.54796503900773e-05,1.01452235962681,0.00374593191509236,129429.606278002,0.0064243882620837,0.642438826208369,"Soil quality",FALSE
102,0.135189900313947,0.0121816310634507,0.000149781750966813,1.0144099407261,0.00374547902758805,129500.012012768,0.00641515908525361,0.64151590852536,"Soil quality",FALSE
103,0.0828853102694235,0.00799432455784059,6.45128393024312e-05,1.01447958741892,0.00374581106068886,129503.298056649,0.00640927870669229,0.640927870669229,"Soil quality",FALSE
104,0.0493098614058373,0.00532209205666719,2.85957563589258e-05,1.01457915744826,0.0037461168074953,129046.960447388,0.00643895188136782,0.643895188136782,"Soil quality",FALSE
