Observed_Outcome,Covariance_Ratios
914,1.000823458051925
915,1.0001455696012358
916,0.9998958692712347
917,1.0006035089855796
918,1.0003845975970567
919,0.9999754906692873
920,1.05940847136773
921,1.0582105801344444
922,1.0003004533868325
923,1.0071813985193039
924,1.0117824309880137
925,1.0000052744749521
926,1.00058296151101
927,1.000631961579541
928,0.7056720309150537
929,1.0006429548364566
930,1.0003826176373083
931,1.0001480149062276
932,1.0001335766990833
933,1.0001775244247517
934,1.0080246760057638
935,0.9983069351793252
936,1.0003373641919584
937,0.9950264127124162
938,0.998965463200378
939,1.0006681416345622
940,0.997196099244311
941,1.0005991589214578
942,1.0026522199023
943,1.0019463130847595
944,1.0007786022329606
945,1.0009757081482795
946,0.999485005933756
947,1.0000264241037065
948,1.0013241983882266
949,0.9947452635066723
950,1.0013738649325403
951,1.003602502157486
952,1.0008103016134817
953,1.0008877937402139
954,0.999672965090281
955,0.999862878540642
956,0.9995309172575279
957,0.9996436910298298
958,1.0005228039766263
959,1.0005667003509948
960,1.0000506008681422
961,1.0003273021160402
962,1.0008947500250023
963,1.0005750403090292
964,1.0001045121679542
965,1.0001045121679542
966,1.0010516655032915
967,1.0010527100703004
968,1.0008806158731955
969,1.0007062441124597
970,1.0006652945102354
971,1.0006810854747281
972,1.0006875595207216
973,1.0007232872871543
974,1.000699781910787
975,1.0007165580010804
976,1.0006955964811906
977,1.000669414050553
978,1.0006818849044008
979,1.0006645064688622
980,1.0004841858927398
981,0.9999206320443743
982,1.000020936634321
983,0.9999502083821514
984,0.9999638427368903
985,1.0004656684228315
986,0.9999925900101823
987,0.99945084086685
988,0.9997175546754012
989,0.9991787336023605
990,1.0027602469650474
991,1.005581130585002
992,1.0009123224562837
993,0.9999582748496985
994,1.0015403970767753
995,1.000033285035621
996,0.9998493552098809
997,0.9987976050615943
998,0.9990677550036807
999,0.9994673247430774
1000,1.0006147962280556
1001,1.0000539941885014
1002,0.9999819177733864
1003,1.0003804978629107
1004,0.999098716673095
1005,0.9981704316740089
1006,0.9999141855902566
1007,1.0005401835102625
1008,0.9998668586248511
1009,1.0018118130314682
1010,1.0000997011496016
1011,1.0000160597095313
1012,0.9999950646555151
1013,0.9998548011927667
1014,0.9993431218211692
1015,1.0008312411608384
1016,0.9996724933316753
1017,0.9998801096024729
1018,1.000199100701449
1019,1.000141287592806
1020,1.0368031978038494
1021,0.999645136003249
1022,0.9999155583548834
1023,1.0002915928901313
1024,0.9999287825668779
1025,0.9998654934639438
1026,0.9999811663762674
1027,0.999757422026683
1028,0.9998672080223965
1029,1.0000143293856427
1030,1.0007523873913229
1031,1.0005030899748606
1032,1.0001356604353702
1033,1.0010272888305918
1034,1.0024640833952445
1035,0.9997210712380942
1036,1.0000452603849594
1037,1.0001355849492186
1038,0.9998322259456573
1039,1.051594426084259
1040,0.9999302853811526
