"Observed_Outcome","Residuals","Standard_Errors","Z_Values"
219,-0.296332243871401,0.610208128307438,-0.48562487145714
220,-0.571264277747585,0.374493193986952,-1.52543300364355
221,0.953801134756739,1.93223338706327,0.493626257129522
222,2.99805295232363,2.19483533485606,1.36595803097923
223,1.27535283002997,1.48911837758768,0.85644825100876
224,1.11283610504654,1.22382611438891,0.909309003920222
225,0.216236240505916,0.957780361606737,0.225768087521826
226,0.891947485589816,1.35440034543873,0.658555270303692
227,0.800150376091883,1.52788401053047,0.523698376694233
228,2.60455681392935,1.93305442520246,1.34737893562235
229,-0.312196486547665,0.442690163851702,-0.705225713242295
230,-0.41986541009042,0.762354872475271,-0.550747985288229
231,-0.0824638606913537,0.487598574774168,-0.169122439969286
232,-0.109066386402946,0.565342994519101,-0.192920735660165
233,2.07836527022269,1.65951022111644,1.25239678778505
234,2.03392521960615,1.84536363550874,1.10218126144305
235,1.84244239355809,0.789277516703465,2.33434039937349
236,0.840051224327717,0.925357115886137,0.907813005277719
237,-1.88385723098238,1.11437906304891,-1.69049948392623
238,-0.0922336982815326,0.642219283817387,-0.143617142315146
239,0.392120379898283,0.934504128263455,0.419602619227528
240,0.127991049714322,1.23578470789685,0.103570669629136
241,-1.6520677180992,0.898848530815068,-1.83798233124008
242,0.618817758742405,0.664474420988666,0.931289059737878
243,0.465272735109178,0.637663585036461,0.729652352788146
244,1.0985554291484,0.550561082233296,1.99533796448565
245,-3.47533017730784,0.702982947842626,-4.94369058022422
246,0.281355348398549,1.09392155381724,0.257198834246167
247,-0.570133403586172,0.723883793523059,-0.787603492007188
248,0.0926582177533478,0.773159411349393,0.119843613610849
249,-0.708639774815294,0.97988546906776,-0.723186328591521
250,-0.478134767393031,1.05356499557116,-0.453825601081047
251,-0.366917128441992,0.90942187685771,-0.403461955093697
252,-0.637185999880275,0.90012229293849,-0.707888255717067
253,-3.06352885855323,0.626823297754895,-4.88738831106938
254,-0.23958572584827,0.848734147759088,-0.282285950766619
255,-0.248767862009431,0.506300968079937,-0.491343840310718
256,-0.768827582732613,0.544269103426122,-1.41258722549731
257,-2.13929592673712,1.42386477506197,-1.50245723063415
258,-0.233258267016845,2.46161149409799,-0.094758359544595
259,-1.54149182208747,1.23182421515885,-1.25138944592731
260,-0.953747543137821,1.21319221124652,-0.786147103728823
261,0.275055145404433,0.182409896561874,1.50789595624344
262,-0.0205382848953511,0.18813502321596,-0.109167791006012
263,-0.123241953597481,0.192614053911637,-0.639838844023392
264,0.0747533644685817,0.177599099279172,0.420910718421354
265,-0.00117335074434297,0.178464375388554,-0.00657470569007594
266,-0.0410742852808391,0.184802340049001,-0.222260634091257
267,0.305484065131578,0.251744203389521,1.21347010583956
268,-0.0155465843118935,0.254127884019259,-0.0611762238208985
269,-0.0463023169773893,0.256439722160132,-0.180558287099048
270,0.0386915945122514,0.221089251865044,0.175004411955174
271,-0.0659546942908674,0.21855721907005,-0.301773121800786
272,-0.175143755248772,0.215200543880859,-0.813862976785674
273,0.207812214899273,0.189968528924665,1.09392969496376
274,-0.0720668315518422,0.18888489507353,-0.381538351829497
275,-0.116556841517014,0.189855545988332,-0.613923817238278
276,-0.0846097517876622,0.197424354861359,-0.42856795377186
277,-0.0572579150325157,0.193676125630995,-0.295637445482606
278,-0.0649846600688162,0.195343895002922,-0.332667985696938
279,0.200457794059724,0.240771994203053,0.832562751840109
280,0.0107819569714449,0.237884858877171,0.0453242674726603
281,-0.168398846436046,0.239151011460788,-0.704152766937626
282,-0.0342535099057389,0.235254227511292,-0.145602101471672
283,-0.00630499312971706,0.229237254211951,-0.0275042254863492
284,-0.0873721047145941,0.238747368473094,-0.365960493191533
285,0.499744342379433,0.182590377791896,2.73696975943062
286,0.176734950031902,0.182618382759188,0.967782910797951
287,-0.065908477257698,0.184957518907561,-0.356343865591309
288,0.295505145102562,0.179839462013846,1.64316074900074
289,0.0333013269039637,0.179699021607591,0.18531724105145
290,-0.0327662305875383,0.181739486370042,-0.180292303241259
291,0.16756697959924,0.192327760088631,0.871257376064795
292,-0.093544970872803,0.194293113856562,-0.481463130710146
293,-0.117628128333494,0.193297627621367,-0.608533740330768
294,-0.119576408619805,0.232478687340911,-0.51435428334321
295,-0.114489641950595,0.232191497996485,-0.493082834378064
296,-0.0869638640113376,0.234966038556328,-0.37011248325783
297,0.255429593187732,0.199721078831649,1.27893157137931
298,-0.0155347731703832,0.21826086956722,-0.0711752555608639
299,-0.0610047811779892,0.209631710057019,-0.291009318968948
300,-0.0695832210412639,0.25297043593374,-0.275064636641927
301,-0.0421983422602543,0.250929118328633,-0.168168375760156
302,-0.0977392090779263,0.25517069112901,-0.383034621435073
303,0.171525199868866,0.287192315573445,0.597248570270332
304,-0.140681511842508,0.333941921428039,-0.421275385974033
305,-0.124160819594519,0.330884908682228,-0.37523868975771
306,-0.0616785626450919,0.3688316543741,-0.167226868718085
307,-0.11994515617952,0.436390807371144,-0.274857201740981
308,-0.10999955852286,0.434354211528843,-0.253248513777921
309,0.476810178517999,0.221522809243919,2.15242024126275
310,-0.110803940826235,0.236613476694353,-0.468290912141773
311,-0.110806120931668,0.261698187408339,-0.423411877739804
312,0.138530351602757,0.24524424491293,0.564866880574263
313,-0.0726703248211417,0.231467934535726,-0.313954176706603
314,-0.0726703248211417,0.231467934535726,-0.313954176706603
315,0.286668870278894,0.220891740435671,1.29777994285114
316,0.0416004204278433,0.231467934535726,0.179724334220568
317,-0.0453762926770449,0.2364827790549,-0.191879902876609
318,0.0162025460712821,0.228869262723475,0.0707938928909749
319,-0.0155366574778868,0.21475889365705,-0.07234465224382
320,-0.0822129472801854,0.217847845714143,-0.377387010693987
321,0.252669721847187,2.01731106904371,0.125250748743952
322,1.46190919083643,1.67840686657857,0.871010015477674
323,0.18481424767674,0.77748529291158,0.237707708893933
324,0.251656320181314,0.580368055051244,0.433615044782391
325,-0.152170774267977,0.805049921630933,-0.189020295734825
326,-0.412090011009694,0.518043654235877,-0.795473523592396
327,-0.238847501163979,0.730454529743767,-0.326984762826733
328,0.0405294625073268,0.864953246418797,0.0468574026112193
329,0.0405292484810799,0.866774124538882,0.0467587198713866
330,-0.0689319109910932,0.430922723630109,-0.159963509026417
331,-0.188856308602719,0.348898558048095,-0.54129288942686
332,0.00858946312366387,0.58647198254729,0.0146459905660903
333,-0.351932737958128,1.80726093521786,-0.194732664829998
334,-0.351945761356773,2.24588916889712,-0.156706647073596
335,-0.261211568429871,0.752271903722819,-0.347230259613839
336,-0.176448808562213,0.508387899770118,-0.347075153916919
337,-0.171879124135764,2.49906591783029,-0.0687773471317601
338,-0.0422134621452299,0.843490769362422,-0.0500461459431717
339,0.0309829257642418,0.722554871059086,0.0428796856892384
340,0.0311608379022037,0.422665943433249,0.0737245060462857
341,-0.151653187266411,1.39029050018411,-0.109080215427156
342,0.040285860417199,3.92102675674973,0.0102743140805785
343,-0.05063036958972,0.552038504082568,-0.0917152865520903
344,-0.0656849234206945,0.331925747324312,-0.197890413594569
345,0.0551791628180037,0.521671627982416,0.10577374704354
346,-0.125266873482624,5.9093995285503,-0.0211979022364993
347,-0.169687906970351,2.7484782954771,-0.0617388564608969
348,-0.233870130227954,0.606168046593775,-0.385817318385775
349,0.0221662150862461,1.13594710797569,0.0195134218227354
350,0.0823032806716096,0.466272298077115,0.176513339975428
351,-0.0425608396309112,0.527558084975945,-0.0806751727306991
352,0.177877935854644,0.664006455200153,0.267885853310005
353,0.0208135244494592,0.840306858906331,0.0247689569933396
354,-0.216211934960359,4.092870082073,-0.0528264837692698
355,-0.303177295033675,0.895787098519068,-0.338447936496176
356,0.251767302607896,0.175183251052952,1.43716537451286
357,0.0841556604324561,0.168205769404473,0.500313756956175
358,-0.085196401921157,0.170290404222359,-0.500300661744339
359,-0.0272660349433941,0.170399466258102,-0.160012443361146
360,-0.0172029018712716,0.176999053810288,-0.0971920555559024
361,0.00880422112001558,0.172786441647755,0.0509543517191239
362,0.493680570694347,0.171447541972846,2.87948468093253
363,0.000742283337927094,0.169507269546016,0.00437906492102151
364,0.0735553979331151,0.169970090420672,0.432754949715371
365,-0.0146778716127998,0.17385560918972,-0.0844256431023895
366,0.16044850076874,0.198197283842463,0.809539352195521
367,-0.0506622013219038,0.204027845251564,-0.248310230691492
368,0.562012429443939,0.168881059376317,3.32785945042901
369,0.393088576829766,0.167810905195258,2.34244953492376
370,0.363837317107841,0.173307041062699,2.09937989176223
371,0.257555239350172,0.173040122024062,1.48841341729034
372,0.124242601264146,0.183504175832598,0.677055989055456
373,0.0459005013174838,0.182770393881613,0.251137508338551
374,0.0238846031830558,0.17623097912601,0.135530105441777
375,0.00772386988536273,0.177552226567538,0.0435019601538183
376,0.0285038172159319,0.178843310156387,0.159378716436232
377,-0.0210263550193858,0.178389587008483,-0.11786761420321
378,0.219936668506024,0.190620422941265,1.15379383338055
379,0.171661652641203,0.191061875249343,0.898461047852578
380,0.58158190309996,0.206341027820357,2.81854708800953
381,0.338546916842947,0.208308504770883,1.6252188897199
382,0.59676542778182,0.234971628392233,2.53973397497018
383,0.289066761424979,0.247827759276583,1.16640186825226
384,0.823414113323362,0.16932629324719,4.86288394751138
385,0.0314611030580746,0.166159376174952,0.189342929555469
386,0.11239396722836,0.16634354120316,0.675673767766492
387,0.0524770924046051,0.166070480671678,0.315992897668266
388,0.0510875069624966,0.167419433788444,0.30514681483783
389,0.00329192530058761,0.166902349528169,0.019723660630865
390,0.035106404253308,0.166815550974343,0.210450428921388
391,0.00492102153900411,0.166253622722361,0.02959948456114
392,0.0480609491306186,0.167617854611749,0.286729294095439
393,0.0166214768759973,0.166069115961111,0.100087706132485
394,0.248365178728449,0.175409840001512,1.41591360397061
395,0.080379279571895,0.168660023942967,0.476575762843929
396,0.100098709229263,0.17153083057315,0.583561036198539
397,0.0317132917465374,0.16873189256761,0.187950785497354
398,0.0573092769239898,0.170944777927546,0.335250234717786
399,0.0193979275893968,0.168668083756875,0.115006509573902
400,0.536994247167218,0.169695510055423,3.16445760404523
401,0.0479659746405186,0.168024568814341,0.28547000583896
402,0.327389755579256,0.169744599145746,1.92871971907721
403,0.0325381779620833,0.169937945461787,0.191470938839848
404,0.22686055173656,0.171561192558593,1.32233023303963
405,-0.0205129879829729,0.17232799096633,-0.119034568139199
406,0.55276787147677,0.167930254830527,3.29165147777937
407,0.392848960637251,0.167759079730599,2.34174484783846
408,0.459911515631039,0.166314575054651,2.76531095052802
409,0.335663375075557,0.166361576964663,2.01767367922255
410,0.122631721824127,0.184169607745324,0.665862969061138
411,0.0628215907633862,0.183380673897622,0.342574762259072
412,0.0962687242625362,0.17589446546371,0.547309570023952
413,0.0402484335553035,0.175200099922873,0.229728371005621
414,0.0757688992249037,0.174052558475232,0.435321950384808
415,0.0323390591319997,0.173617944476286,0.186265649150206
416,0.0992487231225439,0.173628212941253,0.571616337237339
417,0.0462408702767391,0.173765570535502,0.266110657791623
418,0.146986925768286,0.174811075690475,0.8408330260981
419,0.0720349984808696,0.174652849837371,0.412446739620599
420,0.202344721804215,0.177367147109847,1.14082413288691
421,0.101288969909365,0.177182436994822,0.571664842336066
422,0.827050100510923,0.172191348634937,4.8030874202882
423,0.0368417106743642,0.170799549168444,0.215701451518649
424,0.373053419152591,0.167705564751383,2.22445462501873
425,0.0413976514937922,0.166351219299388,0.248856916517621
426,0.245351968746808,0.166675543561836,1.47203340996325
427,0.0271162676000346,0.165920769830171,0.163429012701602
428,0.192299717533628,0.166249396810789,1.15669422700215
429,0.0174056568592621,0.165762572760031,0.105003539517088
430,0.153875755939528,0.165923593354017,0.927389244826781
431,0.0157579856491865,0.165638837800887,0.0951346064630631
432,-0.174868782505116,0.169405532426496,-1.03224953754678
433,-0.0825363304915276,0.17501087436585,-0.471606868947984
434,-0.116722249323139,0.170704127635869,-0.683769343715697
435,-0.186379759492754,0.171807974025062,-1.08481437226869
436,-0.22362810615323,0.174856278575375,-1.27892522919519
437,-0.0848345601681918,0.168470382435932,-0.503557711103634
438,-0.0761365076422139,0.170691011164834,-0.446048723495404
439,-0.0540987788873543,0.171501234796908,-0.315442503673039
440,-0.0973133121531853,0.171050349887028,-0.568916182968679
441,-0.116839001314519,0.17460089949801,-0.669177545192718
442,-0.13685496121562,0.951251909806377,-0.143868264341752
443,-0.169595168253653,1.39251894502722,-0.121790205339245
444,-0.1702791250112,0.394229491345637,-0.431928936696187
445,-0.19219587904183,0.535608906229783,-0.358836226967771
446,-0.182020987541873,0.386328802222891,-0.471155623123478
447,0.421083882856644,3.33966035656934,0.126085840444327
448,0.341023086351344,0.938962045073625,0.363191556187561
449,0.120230972684169,0.862708056624735,0.139364610960702
450,0.000420030691131622,0.358044061463566,0.00117312570250342
451,0.19570959629538,0.911088038627149,0.214808655144106
452,0.341112196846938,5.08753235454828,0.0670486540575966
453,0.00643658692605249,0.959259938875176,0.00670995072889211
454,0.285830997199402,0.565341553377264,0.505589931417373
455,-0.270759779598233,0.171677065184339,-1.57714590069153
456,-0.138064269983823,0.168492435056881,-0.819409310199681
457,-0.0526316531472523,0.169978853408104,-0.309636475902613
458,-0.153898135641073,0.168709967249678,-0.912205355438873
459,-0.129371225206455,0.168623921233594,-0.767217511370986
460,-0.042503003087863,0.168981902903222,-0.25152399373917
461,-0.313975831634885,0.182372211546692,-1.72162101326769
462,-0.62256495675692,0.192701930543443,-3.23071468459715
463,-0.251215131893441,0.181268696266128,-1.38587156562665
464,-0.902651213703155,0.258967423355792,-3.48557823222041
465,-1.14363615631883,0.261216811579718,-4.37811084747053
466,-1.01584740297364,0.246528639956032,-4.12060604055907
467,-0.927359960734932,0.260399069119671,-3.5613029027717
468,-1.04775903939582,0.273914293111562,-3.82513459773741
469,-0.595511873802576,0.18599770999575,-3.20171615992575
470,-0.289143773925261,0.167882065153638,-1.72230293724734
471,-0.43682279536521,0.167685416503289,-2.60501362893798
472,-0.308228306691842,0.169771128366581,-1.81555197080563
473,-0.166525540227807,0.179090968783634,-0.929837731957281
474,-0.350096719628759,0.176795980405629,-1.98023008682392
475,-0.149104022813744,0.178774556180894,-0.834033802119315
476,-0.219495416761216,0.275558007938393,-0.79654885881701
477,-0.475260285904036,0.286136359009174,-1.66095734058319
478,-0.0982272347981515,0.280127181559805,-0.350652279622428
479,-0.330159165358303,0.210217947456075,-1.5705565074423
480,-0.715734005859552,0.214519621979038,-3.33645006110206
481,-0.393260431524787,0.19358913325326,-2.03141790510684
482,-0.144772947799067,0.170021662949171,-0.851497069772503
483,-0.107594267551151,0.169937599093415,-0.633139859131508
484,-0.028716020160033,0.170313785555577,-0.16860655211414
485,1.4613400660549,0.793915033703121,1.84067564414123
486,0.311846860158005,0.257746629738545,1.20989694598272
487,-0.68091331844758,0.227826684966427,-2.98873381995581
488,-0.534705068425665,0.204147690251593,-2.61920704450141
489,-0.167023976764229,0.190661695576258,-0.876022717931956
490,0.134944733893921,0.176709638252532,0.763652369097574
491,0.00828071649710799,0.17923983417136,0.0461990859085001
492,0.0293299717570485,0.185889742210664,0.15778155054844
493,-0.671199393537074,0.206245272282122,-3.25437468752711
494,-0.428240549202549,0.238838170595328,-1.79301553070482
495,-0.230336135582136,0.197061882049933,-1.16885180018616
496,-0.0342813959785288,0.225767572856664,-0.151843754817232
497,-0.0500345900398194,0.183468345836342,-0.272715109583271
498,0.0414570064738524,0.179131155078781,0.231433814266535
499,2.43712925768031,5.31032310537708,0.458941802470087
500,0.291229363955216,0.538696895322294,0.540618233526255
501,0.661544803365933,0.309261553859176,2.13911103760143
502,-0.803784449879116,0.529383377097451,-1.51834093145534
503,-0.334043845818217,0.553056746868804,-0.603995607520288
504,-1.09929159546987,0.249723126910928,-4.40204160931388
505,-0.46025611820734,0.245056267245305,-1.87816505727893
